Word	seg	SegTrans	DepVar	td	POS	Gram	Gram2	PreSegTrans	FolSegTrans	PreSeg	FolSeg	Speaker	Recording	DictNSyl	NSyl	DictRate	Rate	FolWord	freq	log_freq	Context
don't	t	n	Del	0	VBP_RB	n	n	n	hh	nasal	/h/	s29	s2901b	7	7	5.360501375	5.360501375	have	2002	7.60190196	it's <VOCNOISE> other people i don't have <LAUGH-respect> for <VOCNOISE>
don't	t	own	Del	0	VBP_RB	n	n	n	S	nasal	pause	s29	s2902a	2	2	1.975894092	1.975894092	<IVER>	2002	7.60190196	in the neighborhood <IVER> you don't <IVER> <EXT-no> <IVER> yeah
don't	t	own	Del	0	VBP_RB	n	n	n	hh	nasal	/h/	s29	s2903b	11	11	4.74137931	4.74137931	hear	2002	7.60190196	know and then easton you don't hear much about that
don't	t	ow	Del	0	VBP_RB	n	n	n	th	nasal	apical	s29	s2901b	7	7	5.001032356	5.001032356	think	2002	7.60190196	kids more violent <IVER> i don't think it's the cartoons
don't	t	n	Del	0	VBP_RB	n	n	n	n	nasal	/n/	s29	s2901b	10	10	5.290739354	5.290739354	know	2002	7.60190196	done that to me i don't know how many times
don't	t	tq	Glot	1	VBP_RB	n	n	n	b	nasal	stop	s29	s2901a	6	6	3.480958865	3.480958865	bother	2002	7.60190196	along <SIL> <IVER> yeah <SIL> don't bother me one bit
don't	t	n	Del	0	VBP_RB	n	n	n	n	nasal	/n/	s29	s2903b	11	10	7.760650258	7.055136598	know	2002	7.60190196	be hearing you know you don't know what they're like
don't	t	n	Del	0	VBP_RB	n	n	n	n	nasal	/n/	s29	s2902b	11	11	6.270804105	6.270804105	know	2002	7.60190196	i've almost been hit i don't know how many times
don't	t	n	Del	0	VBP_RB	n	n	n	m	nasal	/m/	s29	s2903a	11	11	6.927048108	6.927048108	matter	2002	7.60190196	know what i mean it don't matter to me whether
don't	t	n	Del	0	VBP_RB	n	n	n	iy	nasal	vowel	s29	s2903b	9	9	8.325485792	8.325485792	even	2002	7.60190196	<EXCLUDE-name> <SIL> right <SIL> i don't even have city water
don't	t	n	Del	0	VBP_RB	n	n	n	l	nasal	/l/	s29	s2903b	8	7	8.393750852	7.344531996	like	2002	7.60190196	columbus <IVER> <VOCNOISE> <SIL> i don't like the way columbus
don't	t	n	Del	0	VBP_RB	n	n	n	g	nasal	stop	s29	s2902b	7	7	6.838882761	6.838882761	get	2002	7.60190196	might do <CUTOFF-sahm=something> i mean don't get me wrong i
don't	t	n	Del	0	VBP_RB	n	n	n	l	nasal	/l/	s29	s2903a	8	7	5.934533197	5.192716547	like	2002	7.60190196	going to sleep <VOCNOISE> i don't like vegetables is what
don't	t	own	Del	0	VBP_RB	n	n	n	l	nasal	/l/	s29	s2903b	9	9	6.322848879	6.322848879	like	2002	7.60190196	but when i say i don't like the way it's
don't	t	own	Del	0	VBP_RB	n	n	n	S	nasal	pause	s29	s2903b	4	4	3.38967826	3.38967826	<IVER>	2002	7.60190196	<SIL> <IVER> well no they don't <IVER> no i don't
don't	t	n	Del	0	VBP_RB	n	n	n	n	nasal	/n/	s29	s2902b	10	9	5.250167874	4.725151087	know	2002	7.60190196	got a bad heart i don't know what that'd do
don't	t	n	Del	0	VBP_RB	n	n	n	hh	nasal	/h/	s29	s2901b	10	9	6.409340203	5.768406183	have	2002	7.60190196	like this <VOCNOISE> but you don't have a family structure
don't	t	ow	Del	0	VBP_RB	n	n	n	iy	nasal	vowel	s29	s2901b	12	12	7.99052856	7.99052856	even	2002	7.60190196	got <VOCNOISE> <SIL> people you don't even respect in management
don't	t	n	Del	0	VBP_RB	n	n	n	s	nasal	sibilant	s29	s2901b	10	10	5.082052275	5.082052275	see	2002	7.60190196	the three stooges and you don't see me put no
don't	t	own	Del	0	VBP_RB	n	n	n	ah	nasal	vowel	s29	s2903b	11	11	5.700589493	5.700589493	understand	2002	7.60190196	like a big thing you don't understand when northland <SIL>
don't	t	n	Del	0	VBP_RB	n	n	n	f	nasal	fricative	s29	s2902b	7	7	5.169263853	5.169263853	fear	2002	7.60190196	i don't <IVER> no i don't fear none of the
don't	t	own	Del	0	VBP_RB	n	n	n	k	nasal	stop	s29	s2901a	10	10	5.591412038	5.591412038	care	2002	7.60190196	<IVER> oh i know they don't care they got money
don't	t	own	Del	0	VBP_RB	n	n	n	w	nasal	/w/	s29	s2903a	8	8	3.747525462	3.747525462	want	2002	7.60190196	which i've never done i don't want to <VOCNOISE> but
don't	t	own	Del	0	VBP_RB	n	n	n	hh	nasal	/h/	s29	s2903b	6	6	5.130752964	5.130752964	have	2002	7.60190196	when you're done skating <IVER> don't have nothing like that
don't	t	own	Del	0	VBP_RB	n	n	n	g	nasal	stop	s29	s2901b	8	8	3.151029225	3.151029225	get	2002	7.60190196	people do the same thing don't get me wrong <IVER>
don't	t	n	Del	0	VBP_RB	n	n	n	hh	nasal	/h/	s29	s2903b	6	6	2.697747111	2.697747111	have	2002	7.60190196	them <IVER> yeah but they don't have it <IVER> yknow
don't	t	t	Ret	1	VBP_RB	n	n	n	g	nasal	stop	s29	s2902a	9	8	7.420978943	6.596425727	get	2002	7.60190196	majority are the ones that don't get the guidance <SIL>
end	d	d	Ret	1	NN	m	m	n	ah	nasal	vowel	s29	s2901a	8	7	3.754394989	3.285095615	of	67	4.204692619	because it was toward the end of it <IVER> i'm
environment	t	tq	Glot	1	NN	m	m	n	S	nasal	pause	s29	s2901b	12	11	9.737280069	8.925840064	<SIL>	22	3.091042453	you're overseas it's a different environment <SIL> <IVER> <SIL> people
except	t	eh	Del	0	IN	m	m	p	f	stop	fricative	s29	s2901b	11	10	5.400145902	4.909223547	for	21	3.044522438	a whole lot to do except for the hanging out
except	t	p	Del	0	IN	m	m	p	f	stop	fricative	s29	s2902a	8	9	1.160060004	1.305067505	for	21	3.044522438	you he don't have no except for me <IVER> oh
extent	t	tq	Glot	1	NN	m	m	n	n	nasal	/n/	s29	s2901b	11	10	5.278123522	4.79829411	no	7	1.945910149	extent yeah but to some extent no because see when
extent	t	tq	Glot	1	NN	m	m	n	y	nasal	/y/	s29	s2901b	8	8	3.97887021	3.97887021	yeah	7	1.945910149	{B_TRANS} to some extent yeah but to some
fact	t	k	Del	0	NN	m	m	k	ih	stop	vowel	s29	s2901a	5	5	5.698349872	5.698349872	is	32	3.465735903	i used to hunt <VOCNOISE> fact is you know where
fact	t	t	Ret	1	NN	m	m	k	ih	stop	vowel	s29	s2901b	6	8	6.614828461	8.819771281	is	32	3.465735903	of weird stuff <VOCNOISE> <SIL> fact is was at baker
find	d	n	Del	0	VB	m	m	n	ih	nasal	vowel	s29	s2902b	8	8	5.939185708	5.939185708	it	98	4.584967479	<VOCNOISE-a> kid <IVER> you could find it all over the
find	d	n	Del	0	VB	m	m	n	ey	nasal	vowel	s29	s2902a	12	11	6.708899187	6.149824255	a	98	4.584967479	was fourteen you can't even find a job unless you're
find	d	n	Del	0	VBP	m	m	n	ey	nasal	vowel	s29	s2902b	9	9	6.707662909	6.707662909	a	98	4.584967479	go to the house they find a gun and they
first	t	t	Ret	1	RB	m	m	s	k	sibilant	stop	s29	s2903a	9	9	5.448789551	5.448789551	come	165	5.105945474	of that was when they first come down with a
first	t	s	Del	0	RB	m	m	s	k	sibilant	stop	s29	s2901b	9	9	8.036259603	8.036259603	came	165	5.105945474	like me when i <SIL> first came here the university
first	t	sh	Del	0	JJ	m	m	s	sh	sibilant	sibilant	s29	s2903a	7	7	3.480585295	3.480585295	shift	165	5.105945474	needed to really be on first shift <IVER> and that's
first	t	sh	Del	0	JJ	m	m	s	sh	sibilant	sibilant	s29	s2903a	9	9	4.785220686	4.785220686	shift	165	5.105945474	would not put me on first shift then i had
first	t	s	Del	0	JJ	m	m	s	sh	sibilant	sibilant	s29	s2903a	12	11	7.570715212	6.939822277	shift	165	5.105945474	i needed to be on first shift or i'd probably
first	t	t	Ret	1	RB	m	m	s	g	sibilant	stop	s29	s2903a	9	9	6.617647059	6.617647059	got	165	5.105945474	me <VOCNOISE> like when i first got out service is
first	t	sh	Del	0	JJ	m	m	s	sh	sibilant	sibilant	s29	s2903a	11	11	6.910958581	6.910958581	shift	165	5.105945474	not even put me on first shift because they said
first	t	s	Del	0	JJ	m	m	s	th	sibilant	apical	s29	s2903a	7	6	3.856111937	3.305238804	thing	165	5.105945474	<CUTOFF-sus=suspect> suspect coke is the first thing <IVER> because it
fizzed	d	d	Ret	1	VBD	past	past	z	ae	sibilant	vowel	s29	s2902b	9	8	6.459215794	5.74152515	and	1	0	in <IVER> put so it fizzed and yknow you'd pack
found	d	nx	Del	0	VBD	stemchange	stemchange	n	aw	nasal	vowel	s29	s2901a	13	12	6.406310906	5.91351776	out	54	3.988984047	more different people live and found out how lucky i
found	d	nx	Del	0	VBD	stemchange	stemchange	n	aw	nasal	vowel	s29	s2903a	12	12	5.469529479	5.469529479	out	54	3.988984047	did the blood test they found out i had hypertension
front	t	nx	Del	0	NN	m	m	n	ah	nasal	vowel	s29	s2902b	7	7	4.596593136	4.596593136	of	45	3.80666249	yknow just turn right out front of you <VOCNOISE> everybody's
government	t	t	Ret	1	NN	m	m	n	S	nasal	pause	s29	s2902a	6	6	2.027718232	2.027718232	<SIL>	43	3.761200116	side <VOCNOISE> all through the government <SIL> uh <VOCNOISE> <SIL>
government	t	tq	Glot	1	NN	m	m	n	ey	nasal	vowel	s29	s2902a	16	16	7.401561544	7.401561544	agencies	43	3.761200116	even making money off the government agencies if i wanted
ground	d	d	Ret	1	NN	stemchange	stemchange	n	ah	nasal	vowel	s29	s2902a	3	3	2.43406523	2.43406523	up	9	2.197224577	whatsoever it was just <IVER> ground up bone <VOCNOISE> so
hard	d	d	Ret	1	RB	m	m	r	y	/r/	/y/	s29	s2902a	9	9	7.556249984	7.556249984	you	77	4.343805422	nowadays <IVER> so it's kinda hard you know what i
hard	d	d	Ret	1	JJ	m	m	r	f	/r/	fricative	s29	s2903a	7	7	2.641509434	2.641509434	for	77	4.343805422	it is so it's real hard for me <IVER> uh
heard	d	er	Del	0	VBN	semiweakD	d	er	n	/r/	/n/	s29	s2901b	8	8	7.105281622	7.105281622	nothing	77	4.343805422	on it <SIL> well never heard nothing from her <VOCNOISE>
heard	d	dx	Ret	1	VBD	semiweakD	d	er	hh	/r/	/h/	s29	s2901a	12	12	5.97508985	5.97508985	he	77	4.343805422	<VOCNOISE> basically last time i heard he was doing lawn
heard	d	d	Ret	1	VBD	semiweakD	d	er	ah	/r/	vowel	s29	s2903b	6	6	5.127718652	5.127718652	of	77	4.343805422	the arc <VOCNOISE> <SIL> you heard of the group the
heard	d	dx	Ret	1	VBD	semiweakD	d	er	eh	/r/	vowel	s29	s2902b	12	12	8.441014891	8.441014891	anybody	77	4.343805422	right now <IVER> i've never heard anybody going on a
heart	t	dx	Ret	1	NN	m	m	r	ah	/r/	vowel	s29	s2903a	6	6	4.939605095	4.939605095	attack	25	3.218875825	then i had <VOCNOISE> another heart attack <VOCNOISE> put me
heart	t	dx	Ret	1	NN	m	m	r	ay	/r/	vowel	s29	s2902b	9	9	5.028005993	5.028005993	i	25	3.218875825	<IVER> i got a bad heart i don't know what
heart	t	dx	Ret	1	NN	m	m	r	ah	/r/	vowel	s29	s2903a	9	9	11.11111111	11.11111111	attack	25	3.218875825	i had a <CUTOFF-h=heart another heart attack when i was
heart	t	r	Del	0	NN	m	m	r	ah	/r/	vowel	s29	s2903a	12	12	7.102096184	7.102096184	attacks	25	3.218875825	<VOCNOISE> i'd already had two heart attacks i had a
heart	t	r	Del	0	NN	m	m	r	ah	/r/	vowel	s29	s2901a	8	8	4.176697266	4.176697266	attacks	25	3.218875825	skin cancer i've had four heart attacks <VOCNOISE> and if
heart	t	dx	Ret	1	NN	m	m	r	ah	/r/	vowel	s29	s2903a	10	10	6.521438577	6.521438577	attack	25	3.218875825	they're sick i had a heart attack had to come
heart	t	dx	Ret	1	NN	m	m	r	ah	/r/	vowel	s29	s2903a	15	15	7.224065964	7.224065964	attack	25	3.218875825	and whenever you have a heart attack anymore they always
heart	t	d	Ret	1	NN	m	m	r	ah	/r/	vowel	s29	s2903a	11	10	4.941592621	4.492356929	attack	25	3.218875825	or i'd probably have another heart attack <VOCNOISE> and they
heart	t	r	Del	0	NN	m	m	r	ah	/r/	vowel	s29	s2903a	9	8	8.401925721	7.468378419	attack	25	3.218875825	every time i have a heart attack okay <SIL> they
heart	t	tq	Glot	1	NN	m	m	r	ah	/r/	vowel	s29	s2903a	10	10	4.275077283	4.275077283	attack	25	3.218875825	surgery was worse than a heart attack ever was <IVER>
heart	t	dx	Ret	1	NN	m	m	r	ah	/r/	vowel	s29	s2903a	8	8	5.991086761	5.991086761	attack	25	3.218875825	<SIL> before i had the heart attack <VOCNOISE> i'd already
heart	t	dx	Ret	1	NN	m	m	r	ah	/r/	vowel	s29	s2903a	11	11	7.219576867	7.219576867	attacks	25	3.218875825	it uh i've had four heart attacks every time i
heart	t	tq	Glot	1	NN	m	m	r	s	/r/	sibilant	s29	s2903a	5	5	3.348419077	3.348419077	slows	25	3.218875825	i exercise <VOCNOISE> uh my heart slows down <SIL> let's
host	t	t	Ret	1	VB	m	m	s	b	sibilant	stop	s29	s2903b	10	10	6.636091979	6.636091979	battle	1	0	<SIL> <IVER> northland mall would host battle of the bands
hunt	t	t	Ret	1	NN	m	m	n	U	nasal	null	s29	s2901a	5	5	4.019395997	4.019395997	<VOCNOISE>	7	1.945910149	up here i used to hunt <VOCNOISE> fact is you
hunt	t	n	Del	0	NN	m	m	n	aa	nasal	vowel	s29	s2901a	9	9	6.221364442	6.221364442	all	7	1.945910149	bethel road i used to hunt all up in through
hurt	t	t	Ret	1	VBN	m	m	er	m	/r/	/m/	s29	s2902a	6	5	4.852170538	4.043475448	me	21	3.044522438	and <HES-uh> <SIL> it didn't hurt me none <VOCNOISE> yknow
important	t	t	Ret	1	JJ	m	m	en	S	nasal	pause	s29	s2901a	7	6	0.848512412	0.727296353	<IVER>	39	3.663561646	so to me that's more important <IVER> uh i was
inclined	d	t	Ret	1	VBN	past	past	n	S	nasal	pause	s29	s2901a	11	11	4.742176487	4.742176487	<IVER>	2	0.693147181	everybody in my family's mechanically inclined <IVER> <VOCNOISE> uh <VOCNOISE>
isn't	t	n	Del	0	VBZ_RB	n	n	n	g	nasal	stop	s29	s2902b	8	6	11.10067339	8.325505046	gonna	54	3.988984047	gonna put it <IVER> you isn't gonna get a lot
isn't	t	n	Del	0	VBZ_RB	n	n	n	m	nasal	/m/	s29	s2903b	12	12	6.633187495	6.633187495	many	54	3.988984047	really want know but there isn't many places to fish
joint	t	t	Ret	1	JJ	m	m	n	S	nasal	pause	s29	s2903a	7	7	1.758745803	1.758745803	<IVER>	5	1.609437912	the freeway from smoking a joint <IVER> <CUTOFF-guh=?> <IVER> yeah
joint	t	tq	Glot	1	NN	m	m	n	S	nasal	pause	s29	s2902a	5	5	5.090529985	5.090529985	<SIL>	5	1.609437912	and he had no hip joint <SIL> whatsoever it was
just	t	t	Ret	1	RB	m	m	s	l	sibilant	/l/	s29	s2903b	12	10	6.976744186	5.813953488	like	2022	7.6118424	but like i said they're just like regular people <SIL>
just	t	s	Del	0	RB	m	m	s	U	sibilant	null	s29	s2901b	5	5	4.385707156	4.385707156	<EXT-too>	2022	7.6118424	one of them she is just <EXT-too> stupid <IVER> she's
just	t	t	Ret	1	RB	m	m	s	S	sibilant	pause	s29	s2902b	2	2	3.262105265	3.262105265	<SIL>	2022	7.6118424	night <IVER> uh <VOCNOISE> it's just <SIL> there we go
just	t	s	Del	0	RB	m	m	s	k	sibilant	stop	s29	s2903a	6	6	4.61373077	4.61373077	kept	2022	7.6118424	<SIL> the kids that i just kept <SIL> taking care
just	t	s	Del	0	RB	m	m	s	S	sibilant	pause	s29	s2902a	7	7	18.49835629	18.49835629	<IVER>	2022	7.6118424	joint <SIL> whatsoever it was just <IVER> ground up bone
just	t	s	Del	0	RB	m	m	s	k	sibilant	stop	s29	s2901b	9	9	5.564709847	5.564709847	complete	2022	7.6118424	some of them <SIL> were just complete idiots but you
just	t	t	Ret	1	RB	m	m	s	l	sibilant	/l/	s29	s2903a	7	6	5.680103086	4.868659788	like	2022	7.6118424	and i've <CUTOFF-s=seen> <VOCNOISE> it's just like cocaine and stuff
just	t	t	Ret	1	RB	m	m	s	l	sibilant	/l/	s29	s2903b	8	7	5.069088508	4.435452445	like	2022	7.6118424	<SIL> well <VOCNOISE> <IVER> i just like because its smaller
just	t	s	Del	0	RB	m	m	s	k	sibilant	stop	s29	s2903a	9	8	9.021018974	8.018683533	kind	2022	7.6118424	<LAUGH-do_with_drugs> <IVER> not really you just kind of lay on
just	t	t	Ret	1	RB	m	m	s	S	sibilant	pause	s29	s2903a	2	2	1.992180691	1.992180691	<IVER>	2022	7.6118424	what i mean <SIL> you just <IVER> you just keep
just	t	s	Del	0	RB	m	m	s	b	sibilant	stop	s29	s2903b	12	11	7.272727273	6.666666667	because	2022	7.6118424	you know what i mean just because somebody is gay
just	t	zh	Del	0	RB	m	m	s	y	sibilant	/y/	s29	s2902b	10	10	5.608798635	5.608798635	using	2022	7.6118424	<EXT-heard> <SIL> and yknow i'm just using pot right now
just	t	s	Del	0	RB	m	m	s	f	sibilant	fricative	s29	s2901a	11	11	4.892576805	4.892576805	for	2022	7.6118424	<IVER> or something like that just for something to do
just	t	s	Del	0	RB	m	m	s	g	sibilant	stop	s29	s2901b	7	7	5.287124869	5.287124869	got	2022	7.6118424	<VOCNOISE> okay <VOCNOISE> <SIL> i just got done helping my
just	t	t	Ret	1	RB	m	m	s	ow	sibilant	vowel	s29	s2903a	14	14	6.758681285	6.758681285	ohio	2022	7.6118424	with that anywhere it's not just ohio state it'd be
just	t	t	Ret	1	RB	m	m	s	l	sibilant	/l/	s29	s2901b	4	4	5.468029117	5.468029117	like	2022	7.6118424	<IVER> <VOCNOISE> well <IVER> it's just like your <CUTOFF-piy=people> people
just	t	s	Del	0	RB	m	m	s	l	sibilant	/l/	s29	s2901b	6	6	5.761574523	5.761574523	like	2022	7.6118424	that's why i like it just like <SIL> you talking
just	t	t	Ret	1	RB	m	m	s	m	sibilant	/m/	s29	s2901b	4	4	2.90411484	2.90411484	mount	2022	7.6118424	like the job <VOCNOISE> <IVER> just mount tapes uh <SIL>
just	t	ih	Del	0	RB	m	m	s	y	sibilant	/y/	s29	s2903b	15	15	7.129701147	7.129701147	using	2022	7.6118424	if you're my supervisor i'm just using as an example
just	t	t	Ret	1	RB	m	m	s	U	sibilant	null	s29	s2902a	6	6	5.343645381	5.343645381	<VOCNOISE>	2022	7.6118424	don't matter to me i'm just <VOCNOISE> like said i
just	t	s	Del	0	RB	m	m	s	S	sibilant	pause	s29	s2901b	7	7	6.309409854	6.309409854	<SIL>	2022	7.6118424	you see people getting mad just <SIL> cause they're sitting
just	t	t	Ret	1	RB	m	m	s	l	sibilant	/l/	s29	s2903a	5	5	5.813953488	5.813953488	like	2022	7.6118424	go yknow <SIL> <VOCNOISE> it's just like i said <SIL>
just	t	t	Ret	1	RB	m	m	s	w	sibilant	/w/	s29	s2903a	12	12	6.21761658	6.21761658	wait	2022	7.6118424	asshole or somebody good you just wait until you get
just	t	s	Del	0	RB	m	m	s	m	sibilant	/m/	s29	s2901a	6	6	4.832232927	4.832232927	moved	2022	7.6118424	<VOCNOISE> now <EXT-her> <EXT-mom's> <SIL> just moved to texas so
just	t	s	Del	0	RB	m	m	s	ey	sibilant	vowel	s29	s2902a	14	13	6.845697968	6.356719542	a	2022	7.6118424	here in columbus ohio i'm just a dumb hillbilly <VOCNOISE>
just	t	t	Ret	1	RB	m	m	s	l	sibilant	/l/	s29	s2902b	11	11	7.116747	7.116747	like	2022	7.6118424	there we go again that's just like the people when
just	t	s	Del	0	RB	m	m	s	U	sibilant	null	s29	s2901a	7	7	4.190735959	4.190735959	<VOCNOISE>	2022	7.6118424	uh we were floating around just <VOCNOISE> they didn't know
just	t	s	Del	0	RB	m	m	s	ae	sibilant	vowel	s29	s2901b	9	9	6.298410281	6.298410281	an	2022	7.6118424	though <VOCNOISE> <IVER> <VOCNOISE> i'm just an operator right now
just	t	t	Ret	1	RB	m	m	s	w	sibilant	/w/	s29	s2901a	10	8	8.452449478	6.761959582	wanted	2022	7.6118424	trouble at school and they just wanted to get rid
just	t	ih	Del	0	RB	m	m	s	p	sibilant	stop	s29	s2901b	10	10	7.15451389	7.15451389	put	2022	7.6118424	went the shed and we'd just put a padlock on
just	t	s	Del	0	RB	m	m	s	k	sibilant	stop	s29	s2901b	4	4	1.848398086	1.848398086	came	2022	7.6118424	welfare <IVER> and <VOCNOISE> she just came here <SIL> and
just	t	t	Ret	1	RB	m	m	s	k	sibilant	stop	s29	s2903a	7	7	6.019496289	6.019496289	keep	2022	7.6118424	<SIL> you just <IVER> you just keep going that's part
just	t	s	Del	0	RB	m	m	s	l	sibilant	/l/	s29	s2902a	6	6	5.006103274	5.006103274	like	2022	7.6118424	through all that <IVER> that's just like i told him
just	t	s	Del	0	RB	m	m	s	y	sibilant	/y/	s29	s2903a	8	8	5.407122532	5.407122532	using	2022	7.6118424	about stopping <IVER> and i'm just using that as an
just	t	t	Ret	1	RB	m	m	s	U	sibilant	null	s29	s2903b	2	2	6.215523269	6.215523269	<VOCNOISE>	2022	7.6118424	basically uh <SIL> <VOCNOISE> it's just <VOCNOISE> the talk and
just	t	z	Del	0	RB	m	m	s	g	sibilant	stop	s29	s2901a	9	9	3.865155877	3.865155877	go	2022	7.6118424	basically all we did was just go back and forth
kept	t	p	Del	0	VBN	semiweakT	d	p	S	stop	pause	s29	s2903a	5	5	5.123911553	5.123911553	<SIL>	24	3.17805383	the kids that i just kept <SIL> taking care of
kicked	t	t	Ret	1	VBN	past	past	k	aw	stop	vowel	s29	s2902a	8	8	4.025809464	4.025809464	out	4	1.386294361	in boy scouts we got kicked out of it <LAUGH>
kind	d	nx	Del	0	NN	m	m	n	ah	nasal	vowel	s29	s2901b	9	9	5.371261602	5.371261602	of	479	6.171700597	him <IVER> now what's what kind of impression is <SIL>
kind	d	n	Del	0	NN	m	m	n	ah	nasal	vowel	s29	s2902a	7	7	3.552150903	3.552150903	of	479	6.171700597	bikes we had all that kind of stuff <IVER> yknow
kind	d	nx	Del	0	NN	m	m	n	ah	nasal	vowel	s29	s2903b	9	8	5.877075097	5.224066753	of	479	6.171700597	i don't <SIL> see that kind of racism at all
kind	d	nx	Del	0	NN	m	m	n	ah	nasal	vowel	s29	s2903b	9	8	5.717320432	5.082062606	of	479	6.171700597	<CUTOFF-the=they> <SIL> putting on some kind of gay raise to
kind	d	nx	Del	0	NN	m	m	n	ah	nasal	vowel	s29	s2903a	10	9	7.277125303	6.549412772	of	479	6.171700597	<IVER> not really you just kind of lay on the
land	d	d	Ret	1	NN	m	m	n	S	nasal	pause	s29	s2903b	9	9	7.280357676	7.280357676	<SIL>	17	2.833213344	with nobody around nothing but land <SIL> <IVER> hey <IVER>
land	d	d	Ret	1	NN	m	m	n	S	nasal	pause	s29	s2901a	6	6	2.853072474	2.853072474	<IVER>	17	2.833213344	i never set foot on land <IVER> no i was
last	t	s	Del	0	JJ	m	m	s	m	sibilant	/m/	s29	s2903a	16	15	5.74645354	5.387300194	manager	105	4.65396035	<IVER> my supervisor's black my last manager at the hospital
learned	d	n	Del	0	VBN	past	past	n	w	nasal	/w/	s29	s2901a	7	7	5.815334872	5.815334872	with	39	3.663561646	yeah so <VOCNOISE> basically i learned with him <LAUGH-yelling_at_me> i
least	t	sh	Del	0	JJS	m	m	s	y	sibilant	/y/	s29	s2901b	11	11	6.256316747	6.256316747	you	69	4.234106505	raises and everything so it least you did have an
lived	d	b	Del	0	VBD	past	past	v	S	fricative	pause	s29	s2901a	2	2	1.789307279	1.789307279	<IVER>	98	4.584967479	people <IVER> <HES-uh> <IVER> i've lived <IVER> lived in columbus
lived	d	v	Del	0	VBN	past	past	v	ih	fricative	vowel	s29	s2901a	7	6	5.929248815	5.08221327	in	98	4.584967479	<HES-uh> <IVER> i've lived <IVER> lived in columbus all my
lived	d	v	Del	0	VBD	past	past	v	w	fricative	/w/	s29	s2901b	6	6	5.470145314	5.470145314	with	98	4.584967479	just came here <SIL> and lived with me a year
lived	d	d	Ret	1	VBN	past	past	v	ih	fricative	vowel	s29	s2902a	12	11	8.090047623	7.415876988	in	98	4.584967479	<IVER> used to be you lived in a little neighborhood
locked	t	t	Ret	1	VBN	past	past	k	ah	stop	vowel	s29	s2902a	6	6	3.076446622	3.076446622	up	13	2.564949357	me <VOCNOISE> or have me locked up right <IVER> when
locked	t	t	Ret	1	VBD	past	past	k	ah	stop	vowel	s29	s2902b	9	9	9.283173938	9.283173938	up	13	2.564949357	<VOCNOISE> <SIL> <EXT-uh> <VOCNOISE> ammunition locked up say in the
locked	t	t	Ret	1	VBN	past	past	k	ah	stop	vowel	s29	s2902a	11	11	5.864971299	5.864971299	up	13	2.564949357	was gonna have me uh locked up for child abuse
lost	t	t	Ret	1	VBD	semiweakT	d	s	hh	sibilant	/h/	s29	s2901a	7	7	6.179542184	6.179542184	her	19	2.944438979	years ago <IVER> no she lost her eye when she
management	t	en	Del	0	NN	m	m	n	S	nasal	pause	s29	s2901b	7	7	3.397128165	3.397128165	<SIL>	12	2.48490665	is you get a bad management <SIL> and it can
management	t	en	Del	0	NN	m	m	n	p	nasal	stop	s29	s2901b	16	15	6.640425917	6.225399297	position	12	2.48490665	off put them in a management position they're making eighty
management	t	n	Del	0	NN	m	m	n	hh	nasal	/h/	s29	s2901b	6	6	6.656482249	6.656482249	here	12	2.48490665	<IVER> <UNKNOWN> <IVER> well like management here <VOCNOISE> <IVER> well
management	t	n	Del	0	NN	m	m	n	ey	nasal	vowel	s29	s2901b	13	13	6.182521346	6.182521346	a	12	2.48490665	you don't even respect in management a lot of times
management	t	t	Ret	1	NN	m	m	n	ih	nasal	vowel	s29	s2901b	10	10	5.219274782	5.219274782	is	12	2.48490665	but <SIL> some of your management is real good i've
most	t	t	Ret	1	JJS	m	m	s	p	sibilant	stop	s29	s2903b	8	8	2.396419988	2.396419988	places	188	5.236441963	columbus is more friendly than most places <IVER> you know
most	t	s	Del	0	JJS	m	m	s	p	sibilant	stop	s29	s2901b	13	12	6.255437419	5.774249925	people	188	5.236441963	a high tech society and most people you said you're
most	t	s	Del	0	RBS	m	m	s	p	sibilant	stop	s29	s2901b	10	10	5.0693564	5.0693564	people	188	5.236441963	<VOCNOISE> what it is is most people want don't want
most	t	t	Ret	1	JJS	m	m	s	k	sibilant	stop	s29	s2902a	6	6	3.845727365	3.845727365	kids	188	5.236441963	say hi <IVER> <VOCNOISE> and most kids don't do that
most	t	s	Del	0	RBS	m	m	s	p	sibilant	stop	s29	s2901b	10	10	4.566754303	4.566754303	people	188	5.236441963	three or four areas where most people can't <VOCNOISE> but
most	t	s	Del	0	JJS	m	m	s	p	sibilant	stop	s29	s2901b	12	11	3.729354526	3.418574983	people	188	5.236441963	ain't making that much money most people would move on
most	t	s	Del	0	JJS	m	m	s	y	sibilant	/y/	s29	s2902b	6	6	6.742186648	6.742186648	your	188	5.236441963	the poor can't <IVER> and most your people that <SIL>
most	t	t	Ret	1	JJS	m	m	s	p	sibilant	stop	s29	s2902a	10	10	5.327664698	5.327664698	people	188	5.236441963	<ERROR-st=just> had on the news most people keep the house
most	t	t	Ret	1	JJS	m	m	s	s	sibilant	sibilant	s29	s2901b	9	9	4.293675988	4.293675988	stuff	188	5.236441963	run i can't agree with most stuff they do <VOCNOISE>
most	t	t	Ret	1	JJS	m	m	s	ah	sibilant	vowel	s29	s2902b	10	10	5.612106886	5.612106886	of	188	5.236441963	that were high on pot most of them are sitting
